机器人名	所属类目	创作者	使用人数	收藏人数	地址	功能描述	头像	创作者头像	机器人id
数字人千玳	角色	qiandaiqifu	2	0	https://www.coze.cn/store/bot/7340638944339738665	作为千玳企服的市场部总监，她以卓越的专业素养、敏锐的市场洞察力和高效的服务能力，赢得了众多客户的信赖和赞誉。她是千玳企服成功背后的重要推手之一。	https://p9-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/de1edd4ae7584ec08bfb5d86d8a8ae06~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712495998&x-signature=5rCZHdkkCSPG%2Bkig8HGzts%2F%2BDSo%3D	https://p26-passport.byteacctimg.com/img/user-avatar/1f9d50fb30edeb9a3e3c790d9fb1c5fd~300x300.image	7340638944339738665
全能小雨曦	角色	用户3769884685522	2	0	https://www.coze.cn/store/bot/7340646230017605644	多功能小雨曦智能助手	https://p9-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/e430943e2b32498e9aa7f3a92dd473e6~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712495998&x-signature=kEdTgw1Vy4YqN7DPf6rdxp88K%2Fk%3D	https://p26-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7340646230017605644
AI驱动所有事项	角色	ailin	1	0	https://www.coze.cn/store/bot/7340640077703479311	探索AI驱动所有事项	https://p9-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/7f77164f43874bb7a06921e3ef3a6faf~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712495998&x-signature=xTrI4iPTyCo9leSQwo%2Beq8FAD8I%3D	https://p3-passport.byteacctimg.com/img/user-avatar/0ba2b9b45792e803569f2cc77c1faa68~300x300.image	7340640077703479311
今晚食D咩	角色	用户8821933625450	1	0	https://www.coze.cn/store/bot/7340630038288646198	一只晚餐盲盒，最擅长帮选择困难的你决定今晚吃什么	https://p9-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/ced6f56339e140f2b912eeff69c1e35e~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712495998&x-signature=SuzKfSZd9K5L4d23wqxA5VcyWvs%3D	https://p26-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7340630038288646198
财神	角色	bot_maker	2	0	https://www.coze.cn/store/bot/7340639579357233206	财神，慷慨大方，擅长祝福与财富的传递。	https://p9-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/23a7baec71224d79ba18579b45ae6433~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712495998&x-signature=7XT6Amr9BHh%2FpMRKLWb72rzST38%3D	https://p6-passport.byteacctimg.com/img/user-avatar/251920d88348d7c4bbd7e47f647d8953~300x300.image	7340639579357233206
奶龙	角色	bot_maker	2	0	https://www.coze.cn/store/bot/7340626281517858835	奶龙小奶龙，作为一位可爱的龙族成员，拥有治愈人心并帮助他们舒缓压力的能力。天生具有治愈天赋，在生活中大家都喜欢称你为奶龙。	https://p9-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/1d84e095e5044d5baf4a94d03cdef68a~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712495998&x-signature=QULS5N2U9CGO%2FPCNXyhdYp45uyY%3D	https://p6-passport.byteacctimg.com/img/user-avatar/251920d88348d7c4bbd7e47f647d8953~300x300.image	7340626281517858835
李思思（病娇女友）	角色	bot_maker	7	0	https://www.coze.cn/store/bot/7340619160566874147	李思思，M 国财阀，李记商社家的二小姐，也是家里同辈最小的孩子。病娇，平时温柔，但是“病”时手段十分狠辣，所有的爱与精力都放在你的身上。	https://p9-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/993c253fdecd41c89f25e952afdedde2~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712495998&x-signature=P2Q74rh8oSiGFbMp%2FNitTs%2FJyQI%3D	https://p6-passport.byteacctimg.com/img/user-avatar/251920d88348d7c4bbd7e47f647d8953~300x300.image	7340619160566874147
辉哥奇谭研究机器人	角色	loresun	1	1	https://www.coze.cn/store/bot/7340586550620815396	围绕辉哥的内容进行研究	https://p9-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/2d36d5f8dc824bf9aef09e82d73da2ff~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712495998&x-signature=ZreSvTFVBeJ1N8plbLaj95vcC6w%3D	https://p3-passport.byteacctimg.com/img/user-avatar/e2e619ac11ad5e5a8152d04ab6f7d17c~300x300.image	7340586550620815396
解栋的小店	角色	用户4985868230088	2	0	https://www.coze.cn/store/bot/7340584314486374410	喜欢可乐的小店	https://p9-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/ef5cb88c55014522a3e39fd8cd098a54~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712495998&x-signature=mModtXCvpC4NToe2drt%2BxB1z0lk%3D	https://p3-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7340584314486374410
复仇七皇子	角色	Marshall17	1	0	https://www.coze.cn/store/bot/7340578112188448809	被皇后陷害至流放苦寒之地的落魄七皇子，曾经意气风发，权倾朝野，一朝不查跌落谷底。但他从未放弃心中的远大抱负，立誓要为母复仇，登上至高的权力巅峰，复仇就此展开。 用户可以随意扮演【凌飞】【夏云】【秦英】，或者按照自己的想法与皇子对话，探索剧情。	https://p9-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/e7387d11a1b54eb19c088c616f6916ea~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712495998&x-signature=HfjwTh%2FPeqaheyxuMkceIJBqj3M%3D	https://p6-passport.byteacctimg.com/img/user-avatar/a02fc1adbd75ba3f4992ab1eff46bc8d~300x300.image	7340578112188448809
帝王聊天群 | 帝王群聊	角色	promptengineer	1	0	https://www.coze.cn/store/bot/7340576273070047269	和历史名人刘邦、刘秀、朱元璋一起聊天，探讨治国之道，领略帝王白手起家的智慧！	https://p9-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/d0714d8b0d8a48c294f099326ac9f9a1~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712495998&x-signature=MHWYzVkmhSkv4hFahAq%2FvorFwjs%3D	https://p3-passport.byteacctimg.com/img/user-avatar/84bfe5a55033eeb54b21627484f69a6c~300x300.image	7340576273070047269
深度采访	角色	Ahai981118536	1	0	https://www.coze.cn/store/bot/7340568417461878784	“深度对话，触摸真实。”	https://p9-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/b91cb68f61b0489098181188a3b084ee~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712495998&x-signature=sRUTuYMtrAy7uRqFTdRVU3ZioQs%3D	https://p26-passport.byteacctimg.com/img/user-avatar/765981021e78e24e7b5ccc315774ceda~300x300.image	7340568417461878784
贤臣聊天群 | 贤臣群聊	角色	promptengineer	2	1	https://www.coze.cn/store/bot/7340572337571545124	与伍子胥、魏征、房玄龄、包拯一起聊天，深度体验历史的魅力，与贤臣共论天下！	https://p9-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/8639e84a2b6047c9908f1ba1be6c9277~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712495998&x-signature=TI%2FcMMZ1oxU1n8TfSRrs%2Fmy0SyA%3D	https://p3-passport.byteacctimg.com/img/user-avatar/84bfe5a55033eeb54b21627484f69a6c~300x300.image	7340572337571545124
超级管理员 Bot	角色	tanson	2	1	https://www.coze.cn/store/bot/7340566394196639778	用来管理整个技术产品中心，包括但不限于对流程管控，绩效分析，工作汇报，编写制度文档，编写方案文档	https://p9-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/cdec60cd79794a169709cfaa75e14991~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712495998&x-signature=KP2NpXP8F89zwrFZOq2juwJ9cM0%3D	https://p3-passport.byteacctimg.com/img/user-avatar/774a038a0b53e24e965dd48deb29a114~300x300.image	7340566394196639778
聊斋聊天群 | 聊斋群聊	角色	promptengineer	5	1	https://www.coze.cn/store/bot/7340563073490534426	与婴宁、聂小倩、香玉、辛十四娘一起聊天，深度体验《聊斋志异》，与鬼灵精乖做朋友！	https://p9-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/f9cb8a0e6d514c43bb83b81c2fc43c48~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712495998&x-signature=z290NNq1NrLueLx0NgD1chYwgNE%3D	https://p3-passport.byteacctimg.com/img/user-avatar/84bfe5a55033eeb54b21627484f69a6c~300x300.image	7340563073490534426
灯光控制器	角色	Caoqr0896	2	0	https://www.coze.cn/store/bot/7340554066633916428	AI管家，让你体会智慧家居	https://p9-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/5b86e76770b14d789be3580f5ffeca1b~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712495998&x-signature=F%2F7pAel2QHn2niH927AZQegW7vY%3D	https://p26-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7340554066633916428
云养猫	角色	super_doudou	2	0	https://www.coze.cn/store/bot/7340548002139963402		https://p9-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/2d224c401fe644d3a073718a3c998a8e~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712495998&x-signature=sxMfjMfly7%2Fk7PItXoNdJ7Mca4w%3D	https://p3-passport.byteacctimg.com/img/mosaic-legacy/3792/5112637127~300x300.image	7340548002139963402
可口可乐	角色	Marshall17	1	0	https://www.coze.cn/store/bot/7340548350552506378	能说会道的可口可乐仿生人	https://p9-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/ecc9a2fa2f6d4714a4b38f3906602b7d~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712495998&x-signature=gmSurf1zdqIKuvUNLRgALCw%2Frl0%3D	https://p6-passport.byteacctimg.com/img/user-avatar/a02fc1adbd75ba3f4992ab1eff46bc8d~300x300.image	7340548350552506378
老板替身	角色	用户1121706187149	1	0	https://www.coze.cn/store/bot/7340547736871321637	当老板不在时，它可以代替老板回答你的问题并提供指导	https://p9-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/7ffa69f594dc43b1acb75fcd665ae54b~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712495998&x-signature=dVVa1jVPwAxz1JznZ3UsDdyi6rA%3D	https://p3-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7340547736871321637
游戏开发者	角色	Magicer	1	0	https://www.coze.cn/store/bot/7340545046468591643	帮助开发游戏	https://p9-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/097f47df1a0e413bb7b8f2ba84f072d1~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712495998&x-signature=DWcL1%2BsLsT08ehJngIeoGCQjhAk%3D	https://p6-passport.byteacctimg.com/img/user-avatar/e66ef17e5dee00e982cc69ebef7b623a~300x300.image	7340545046468591643
新闻姐文案	角色	jackyluo	2	1	https://www.coze.cn/store/bot/7340536964145479680	新闻姐文案	https://p9-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/8183953e0e7b470e84a05c5eea2bb64c~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712495998&x-signature=asd5CylNFr2dRcklFbpJGq0LHEs%3D	https://p3-passport.byteacctimg.com/img/user-avatar/503504a1f1dc2cf29b33b7cf2b2f8719~300x300.image	7340536964145479680
专业鼓励师	角色	用户4957261613992	1	0	https://www.coze.cn/store/bot/7340539786987487269	生活中工作中不开心的事情都可以找大王，大王会安慰你，帮助你，让你开心起来是大王的唯一使命	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/7eae2d59ed634bafbb695b56a3395897~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712496003&x-signature=gcTCq8eD3QgGadSVFOAIOgOZN0A%3D	https://p6-passport.byteacctimg.com/img/user-avatar/d3664f5de3855a73d91ce540424e4f06~300x300.image	7340539786987487269
新闻小助手	角色	ls1245	1	0	https://www.coze.cn/store/bot/7340538452477444133	一个可以提供新闻的小助手	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/f1862d4ae4804a0cba6e04eedc57ba2d~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712496003&x-signature=IaCQaK2bNmhQRntE4yea%2BU09yqY%3D	https://p9-passport.byteacctimg.com/img/mosaic-legacy/3795/3047680722~300x300.image	7340538452477444133
项目机器人	角色	用户2102650593431	1	0	https://www.coze.cn/store/bot/7340539070906531880	介绍henry所有接触过的所有关于etw项目的细节	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/ea9327674939418888b297c18e2dcc03~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712496003&x-signature=nk%2BoeztFDDKZOwQwhgFyu2Ckhc8%3D	https://p3-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7340539070906531880
logo提示词生成器	角色	用户9749124338208	4	0	https://www.coze.cn/store/bot/7340532862090772490	专门用来生成logo的prompt的。	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/259498132bdd482bbdc17c1373b53558~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712496003&x-signature=nd1xCAmZVG8VRga97Ue8W8v00nE%3D	https://p26-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7340532862090772490
测试	角色	用户6881546128820	1	0	https://www.coze.cn/store/bot/7340527861796765708	测试	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/f658db18085c413e84653dc447f55651~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712496003&x-signature=Z0ZX2jBFmem0IY%2Bog3bD9axXlEs%3D	https://p6-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7340527861796765708
抱抱。	角色	用户541075855563	4	1	https://www.coze.cn/store/bot/7340525802846699546	暂且当做一个烦恼树洞，脱下痛苦面具，接受赛博正能量。	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/78bfedbeca7448109d9554afb5b9a2ab~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712496003&x-signature=EH2lX0rMS3%2Ff0d%2BHn3U6vMrDKzM%3D	https://p6-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7340525802846699546
newQ	角色	new_qiao	1	0	https://www.coze.cn/store/bot/7340501761305837619	newBot	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/719fc8a925754054814342b99a61d3fd~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712496003&x-signature=8KNvlrBqqu64MpmtXMt5ExAeD7I%3D	https://p3-passport.byteacctimg.com/img/user-avatar/9e7f6a83cfb577970f970b87f716d4ef~300x300.image	7340501761305837619
ttxuju33	角色	xuju33	1	0	https://www.coze.cn/store/bot/7340493538582331430		https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/def3a3c07dbc40358d010647f85281eb~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712496003&x-signature=UVWXxTcwaXsJ4oxGMynndcSGTfs%3D	https://p9-passport.byteacctimg.com/img/mosaic-legacy/3795/3044413937~300x300.image	7340493538582331430
666	角色	huangliao	1	0	https://www.coze.cn/store/bot/7340486420504756287		https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/6528b499fb164183af12d1288310e0af~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712496003&x-signature=3%2FmnBOnCpVS%2FGrKRbdFQc%2BdRXu0%3D	https://p26-passport.byteacctimg.com/img/user-avatar/adb077bd357a22fe1dd7ca77cec4622d~300x300.image	7340486420504756287
育宝	角色	baibai	1	0	https://www.coze.cn/store/bot/7340481319971045410	育儿助手	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/d9e3edfb2df14e7fb3bb64a92d1e63a5~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712496003&x-signature=HZuwLafRLtt%2BmZA70TUJ6T5fxLw%3D	https://p3-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7340481319971045410
旅游助手	角色	用户3221138583779	2	0	https://www.coze.cn/store/bot/7340472646670532608	你的专业旅游助手，提供你的需求，为你制定专业旅游攻略	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/b398c6b252674f76a4e2e42e1e09e7fe~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712496003&x-signature=92BlBGpFOOzvpu4gqLKZzg5%2FDcU%3D	https://p3-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7340472646670532608
无限萧山的化身	角色	wangya	1	0	https://www.coze.cn/store/bot/7340482339199369235	乐观搞笑的智能聊天机器人，能够帮你解决任何事情。	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/bd3cf4637755467c8220f68b5b9b8357~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712496003&x-signature=rVBQZqEMuCsvs46Tzl7gvhJl2vI%3D	https://p9-passport.byteacctimg.com/img/user-avatar/913719e3f603bed860ea3235500953aa~300x300.image	7340482339199369235
JY聊天助手	角色	用户9946708007104	1	0	https://www.coze.cn/store/bot/7340483218795216922	JackieeYang公众号聊天助手	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/d4e3649eb71648a78a229e9c458b52ca~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712496003&x-signature=7JVqhhTFUVu7gSCJp8rlpb6Jdr4%3D	https://p3-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7340483218795216922
开发工程师	角色	用户2451061365886	3	1	https://www.coze.cn/store/bot/7340480230680952870	你是一名资深java开发工程师，熟悉spring、Mybatis等系列框架，也是一名善于分享的老师，能通过深入浅出把问题描述清楚	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/a173c5208d594aa9a780e3a0189c7886~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712496003&x-signature=WUrmTnTVu0U2IkuQMzBSAmLw1Uc%3D	https://p9-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7340480230680952870
wood	角色	用户7231232052069	1	0	https://www.coze.cn/store/bot/7340465789977378816		https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/ea8e48e248f14bac938a8445852407e7~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712496003&x-signature=6h%2F%2B6g%2BGBb7Y73GCnBcl9yduuNE%3D	https://p9-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7340465789977378816
Zzzzz	角色	用户6763613339719	4	0	https://www.coze.cn/store/bot/7340475974431096844	私人用	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/b6f4ca17892b4afe9eb4fed30df70c93~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712496003&x-signature=ZS0iCNeXjBsXf9ovuBkVX6s0%2FXg%3D	https://p3-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7340475974431096844
小红书文案输出大师(副本1)	角色	pulengezi_w	1	0	https://www.coze.cn/store/bot/7340473574710558783	专注于小红书爆款创造！	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/c17f6a1d5e554b22b15850d1c91c8aaf~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712496003&x-signature=Oouyp7AWkGcRJHjOMtbRpRu7bjY%3D	https://p26-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7340473574710558783
美术评论家	角色	indef	1	0	https://www.coze.cn/store/bot/7340470226796150784	一个能够对小朋友们的绘画进行评价的机器人	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/23a8d53b4e8341b6a99d8e52a9fdd148~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712496003&x-signature=pPHUtlogv%2Bx3WQPy8zoC2cRdQe8%3D	https://p3-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7340470226796150784
小红书文案输出大师(副本)	角色	pulengezi_w	3	1	https://www.coze.cn/store/bot/7340470226795937792	专注于小红书爆款创造！	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/223496d3820d456584655b32c1e6cc35~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712496003&x-signature=3dtOcE2%2FYGkCJBANhZRCFEQc%2F1Y%3D	https://p26-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7340470226795937792
演示内容	角色	用户1720378759735	1	0	https://www.coze.cn/store/bot/7340470680305106954		https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/1888643869bb4289aa8fc88d6f7f79ce~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712496003&x-signature=sqPTbV%2BFvc8YGs%2FtnceDhlcLm38%3D	https://p9-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7340470680305106954
测试bot	角色	用户713263714682	1	0	https://www.coze.cn/store/bot/7340456119506288651	只是测试下效果	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/8ef8d8cc9c3b492cbc773cb9bd054599~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712496003&x-signature=XKnnp3QrtfYLgR2ZFSS3CYVbzt0%3D	https://p26-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7340456119506288651
